Order Date,Listing Address,Formatted Address,Order/Listing
12/10/24 9:32,"3390 Glenview Cir SW, Atlanta, GA 30331",3390 glenview cir sw atlanta ga 30331,
12/10/24 9:39,"1383 W Camino De La Oca, Green Valley, AZ 85622",1383 w camino de la oca green valley az 85622,
12/10/24 10:01,"1448 W Camino De La Oca, Green Valley, AZ 85622",1448 w camino de la oca green valley az 85622,
12/10/24 10:12,"2755 Sherlock Dr, Decatur, GA 30034",2755 sherlock dr decatur ga 30034,
12/10/24 10:36,"2421 N Avenida Esclava, Green Valley, AZ 85614",2421 n avenida esclava green valley az 85614,
12/10/24 10:54,"2220 Menomonee Ct, Orlando, FL 32818",2220 menomonee ct orlando fl 32818,
12/10/24 11:07,"2836 Hedgewood Dr NW, Atlanta, GA 30311",2836 hedgewood dr nw atlanta ga 30311,
12/10/24 11:08,"5371 N Salida Del Sol Dr, Tucson, AZ 85718",5371 n salida del sol dr tucson az 85718,
12/10/24 11:17,"8428 E Keats Ave, Mesa, AZ 85209",8428 e keats ave mesa az 85209,
12/10/24 11:20,"880 N Camino De Luz, Green Valley, AZ 85614",880 n camino de luz green valley az 85614,
12/10/24 11:22,"2025 W Desert Spring Way, San Tan Valley, AZ 85142",2025 w desert spring way san tan valley az 85142,
12/10/24 11:29,"63088 E Harmony Dr, Tucson, AZ 85739",63088 e harmony dr tucson az 85739,
12/10/24 11:42,"3409 E Hazeltine Way, Chandler, AZ 85249",3409 e hazeltine way chandler az 85249,
12/10/24 11:47,"7710 S Galileo Ln, Tucson, AZ 85747",7710 s galileo ln tucson az 85747,
12/10/24 11:51,"1400 E Bethany Home Rd 17, Phoenix, AZ 85014",1400 e bethany home rd 17 phoenix az 85014,
12/10/24 12:04,"4272 W Hanna Dr, Eloy, AZ 85131",4272 w hanna dr eloy az 85131,
12/10/24 12:27,"4725 Dennis Springs Rd, Snellville, GA 30039",4725 dennis springs rd snellville ga 30039,
12/10/24 12:40,"1587 E Luminous Ln, Queen Creek, AZ 85140",1587 e luminous ln queen creek az 85140,
12/10/24 14:02,"2229 E Cana, Casa Grande, AZ 85194",2229 e cana casa grande az 85194,
12/10/24 14:17,"2520 W Bassett Peak Dr, Green Valley, AZ 85622",2520 w bassett peak dr green valley az 85622,
12/10/24 14:35,"2009 N Rosemont Blvd, Tucson, AZ 85712",2009 n rosemont blvd tucson az 85712,
12/10/24 14:46,"9970 N Volk Rd, Marana, AZ 85653",9970 n volk rd marana az 85653,
12/10/24 14:48,"4731 Kings Hwy, Douglasville, GA 30135",4731 kings hwy douglasville ga 30135,
12/10/24 15:19,"1930 E Hayden Ln unit 111, Tempe, AZ 85281",1930 e hayden ln unit 111 tempe az 85281,
12/10/24 15:59,"4647 Randalwood Dr, Stone Mountain, GA 30083",4647 randalwood dr stone mountain ga 30083,
12/10/24 16:47,"12702 E. Crystal Forest, Gold Canyon, AZ 85118",12702 e. crystal forest gold canyon az 85118,
12/10/24 17:06,"5636 S 14th St, Phoenix, AZ 85040",5636 s 14th st phoenix az 85040,
12/10/24 18:57,"21164 E Lords Wy, Queen Creek, AZ 85142",21164 e lords wy queen creek az 85142,
12/10/24 20:50,"20815 W Canyon Dr, Buckeye, AZ 85396",20815 w canyon dr buckeye az 85396,
12/11/24 7:57,"2957 E Melrose St, Gilbert, AZ 85297",2957 e melrose st gilbert az 85297,
12/11/24 8:46,"1117 W Bluefield Ave, Phoenix, AZ 85023",1117 w bluefield ave phoenix az 85023,
12/11/24 9:07,"4219 S Mayberry Pl, Tucson, AZ 85730",4219 s mayberry pl tucson az 85730,
12/11/24 9:12,"4642 N 194th Dr, Litchfield Park, AZ 85340",4642 n 194th dr litchfield park az 85340,
12/11/24 9:20,"214 Himalayan Rd, Fayetteville, NC 28312",214 himalayan rd fayetteville nc 28312,
12/11/24 10:05,"8926 E Malorie Ln, Coolidge, AZ 85128",8926 e malorie ln coolidge az 85128,
12/11/24 11:10,"1017 W Whitton Ave, Phoenix, AZ 85013",1017 w whitton ave phoenix az 85013,
12/11/24 11:10,"6308 S 45th Dr, Phoenix, AZ 85339",6308 s 45th dr phoenix az 85339,
12/11/24 11:10,"1816 N 39th Ave, Phoenix, AZ 85009",1816 n 39th ave phoenix az 85009,
12/11/24 11:10,"5155 E Farmdale Ave, Mesa, AZ 85206",5155 e farmdale ave mesa az 85206,
12/11/24 11:27,"2597 E Locust Dr, Chandler, AZ 85286",2597 e locust dr chandler az 85286,
12/11/24 11:30,"941 W Camino Sagasta, Green Valley, AZ 85622",941 w camino sagasta green valley az 85622,
12/11/24 12:29,"2301 E Cana, Casa Grande, AZ 85194",2301 e cana casa grande az 85194,
12/11/24 12:34,"10712 E Greythorn Dr, Scottsdale, AZ 85262",10712 e greythorn dr scottsdale az 85262,
12/11/24 13:48,"1033 W Lind St, Tucson, AZ 85705",1033 w lind st tucson az 85705,
12/11/24 14:24,"2121 W Sonoran Desert Dr 43, Phoenix, AZ 85085",2121 w sonoran desert dr 43 phoenix az 85085,
12/11/24 15:23,"9948 N 119th Pl, Scottsdale, AZ 85259",9948 n 119th pl scottsdale az 85259,
12/11/24 15:30,"11935 N 102nd St, Scottsdale, AZ 85259",11935 n 102nd st scottsdale az 85259,
12/11/24 15:40,"7819 E Loma Land Dr, Scottsdale, AZ 85257",7819 e loma land dr scottsdale az 85257,
12/11/24 15:44,"2022 Tandy Park Way, Houston, TX 77047",2022 tandy park way houston tx 77047,
12/11/24 15:47,"7310 N 16th St, Phoenix, AZ 85020",7310 n 16th st phoenix az 85020,
12/11/24 16:04,"2939 Cafe Racer Ct, North Las Vegas, NV 89031",2939 cafe racer ct north las vegas nv 89031,
12/11/24 16:56,"7477 W Mystic Sky Ln, Tucson, AZ 85743",7477 w mystic sky ln tucson az 85743,
12/11/24 21:16,"16030 S 32nd Pl, Phoenix, AZ 85048",16030 s 32nd pl phoenix az 85048,
12/11/24 21:24,"11402 N Arbor Ct, Sun City, AZ 85351",11402 n arbor ct sun city az 85351,
12/11/24 21:30,"3751 E Fairmount Ave, Phoenix, AZ 85018",3751 e fairmount ave phoenix az 85018,
12/11/24 21:37,"13223 W Titan Dr, Sun City West, AZ 85375",13223 w titan dr sun city west az 85375,
12/12/24 6:04,"21013 W Almeria Rd, Buckeye, AZ 85396",21013 w almeria rd buckeye az 85396,
12/12/24 6:21,"7028 W Carol Ann Way, Peoria, AZ 85382",7028 w carol ann way peoria az 85382,
12/12/24 7:24,"2517 N Madre Grande St, Las Vegas, NV 89142",2517 n madre grande st las vegas nv 89142,
12/12/24 7:26,"26410 N Babbling Brook Dr, Phoenix, AZ 85083",26410 n babbling brook dr phoenix az 85083,
12/12/24 8:04,"1151 Martin Rd, Stone Mountain, GA 30088",1151 martin rd stone mountain ga 30088,
12/12/24 8:34,"1852 Shamrock Dr, Decatur, GA 30032",1852 shamrock dr decatur ga 30032,
12/12/24 10:17,"7531 E McKinley St, Scottsdale, AZ 85257",7531 e mckinley st scottsdale az 85257,
12/12/24 10:21,"2033 W Steed Ridge, Phoenix, AZ 85085",2033 w steed ridge phoenix az 85085,
12/12/24 10:36,"4353 E Santa Fe Ct, Gilbert, AZ 85297",4353 e santa fe ct gilbert az 85297,
12/12/24 10:53,"38476 S Canyon View Ct, Tucson, AZ 85739",38476 s canyon view ct tucson az 85739,
12/12/24 11:01,"1824 E Ronald Rd, Phoenix, AZ 85022",1824 e ronald rd phoenix az 85022,
12/12/24 11:14,"71 E Los Mangos, Green Valley, AZ 85614",71 e los mangos green valley az 85614,
12/12/24 11:18,"21158 E Carriage Way, Queen Creek, AZ 85142",21158 e carriage way queen creek az 85142,
12/12/24 11:25,"16802 S 31st Ln Lot 39, Phoenix, AZ 85045",16802 s 31st ln lot 39 phoenix az 85045,
12/12/24 11:26,"11806 N 40th Pl, Phoenix, AZ 85028",11806 n 40th pl phoenix az 85028,
12/12/24 11:30,"993 S Lawson Dr, Apache Junction, AZ 85120",993 s lawson dr apache junction az 85120,
12/12/24 11:36,"1083 Kachina Dr, Coolidge, AZ 85128",1083 kachina dr coolidge az 85128,
12/12/24 12:00,"6638 W Hughes Dr, Phoenix, AZ 85043",6638 w hughes dr phoenix az 85043,
12/12/24 12:02,"9415 Balsam Ln, Houston, TX 77078",9415 balsam ln houston tx 77078,
12/12/24 12:29,"9275 E Mission Ln, Scottsdale, AZ 85258",9275 e mission ln scottsdale az 85258,
12/12/24 12:31,"7226 Gore Dr, Houston, TX 77016",7226 gore dr houston tx 77016,
12/12/24 12:37,"15927 Kenbrook Dr, Missouri City, TX 77489",15927 kenbrook dr missouri city tx 77489,
12/12/24 12:51,"14426 W Morning Star Trail, Surprise, AZ 85374",14426 w morning star trail surprise az 85374,
12/12/24 12:52,"8017 Comal St, Houston, TX 77051",8017 comal st houston tx 77051,
12/12/24 12:55,"3811 Ramsey Dr, Pasadena, TX 77503",3811 ramsey dr pasadena tx 77503,
12/12/24 12:57,"2112 Dewberry Ln, Pasadena, TX 77502",2112 dewberry ln pasadena tx 77502,
12/12/24 12:59,"6534 Mohawk St, Houston, TX 77016",6534 mohawk st houston tx 77016,
12/12/24 13:01,"6315 Cresta Pl Dr, Pasadena, TX 77505",6315 cresta pl dr pasadena tx 77505,
12/12/24 13:02,"5259 Perry St, Houston, TX 77021",5259 perry st houston tx 77021,
12/12/24 13:05,"1809 Brenda Ln, Pasadena, TX 77502",1809 brenda ln pasadena tx 77502,
12/12/24 13:07,"10910 Alseth Cir, Houston, TX 77086",10910 alseth cir houston tx 77086,
12/12/24 13:08,"1201 Alpha Dr, Pasadena, TX 77506",1201 alpha dr pasadena tx 77506,
12/12/24 13:10,"2922 Knotty Oaks Trail, Houston, TX 77045",2922 knotty oaks trail houston tx 77045,
12/12/24 13:55,"519 Judith Court., McDonough, GA 30252",519 judith court. mcdonough ga 30252,
12/12/24 14:21,"2124 E Osborn Rd, Phoenix, AZ 85016",2124 e osborn rd phoenix az 85016,
12/12/24 14:48,"6745 N 93RD Ave 1170, Glendale, AZ 85305",6745 n 93rd ave 1170 glendale az 85305,
12/12/24 14:51,"1410 W Flintlock Way, Chandler, AZ 85286",1410 w flintlock way chandler az 85286,
12/12/24 14:59,"80 N Bradley Dr, Chandler, AZ 85226",80 n bradley dr chandler az 85226,
12/12/24 15:08,"8157 W Gibson Ln, Phoenix, AZ 85043",8157 w gibson ln phoenix az 85043,
12/12/24 16:07,"4728 E Waterman St 101, Gilbert, AZ 85297",4728 e waterman st 101 gilbert az 85297,
12/12/24 16:25,"1202 14th Ave N, Texas City, TX 77590",1202 14th ave n texas city tx 77590,
12/12/24 17:02,"17617 N 36th St, Phoenix, AZ 85032",17617 n 36th st phoenix az 85032,
12/12/24 17:08,"17403 N 36th St, Phoenix, AZ 85032",17403 n 36th st phoenix az 85032,
12/12/24 17:53,"960 West Calle Zoca, Sahuarita, AZ 85629",960 west calle zoca sahuarita az 85629,
12/12/24 19:59,"4558 Buckleridge Rd, Houston, TX 77053",4558 buckleridge rd houston tx 77053,
12/13/24 6:40,"1225 N Chilson Ct, Green Valley, AZ 85614",1225 n chilson ct green valley az 85614,
12/13/24 7:17,"9902 E Meseto Ave, Mesa, AZ 85209",9902 e meseto ave mesa az 85209,
12/13/24 9:20,"13406 Tartarian Ct, Charlotte, NC 28215",13406 tartarian ct charlotte nc 28215,
12/13/24 10:00,"5160 Wood Ridge Ct, Ocoee, FL 34761",5160 wood ridge ct ocoee fl 34761,
12/13/24 10:11,"2720 Thornbury Way, Atlanta, GA 30349",2720 thornbury way atlanta ga 30349,
12/13/24 10:14,"2337 Deep Shoals Cir, Decatur, GA 30034",2337 deep shoals cir decatur ga 30034,
12/13/24 10:17,"7805 E 49th St, Kansas City, MO 64129",7805 e 49th st kansas city mo 64129,
12/13/24 10:26,"1025 S Lola Ln, Tempe, AZ 85281",1025 s lola ln tempe az 85281,
12/13/24 10:36,"9832 Potter Cir, Kansas City, MO 64134",9832 potter cir kansas city mo 64134,
12/13/24 10:36,"4430 Tanglebrook Dr, Black Jack, MO 63033",4430 tanglebrook dr black jack mo 63033,
12/13/24 10:37,"2506 E Melrose St, Gilbert, AZ 85297",2506 e melrose st gilbert az 85297,
12/13/24 10:38,"1109 W Seagull Dr, Chandler, AZ 85286",1109 w seagull dr chandler az 85286,
12/13/24 10:41,"2131 Meador Ave SE, Atlanta, GA 30315",2131 meador ave se atlanta ga 30315,
12/13/24 10:45,"951 Rampart Pl, Stone Mountain, GA 30088",951 rampart pl stone mountain ga 30088,
12/13/24 10:50,"1275 Mill Lake Cir, Stone Mountain, GA 30088",1275 mill lake cir stone mountain ga 30088,
12/13/24 10:54,"141 Vinings Dr, McDonough, GA 30253",141 vinings dr mcdonough ga 30253,
12/13/24 11:12,"5537 Union Pointe Pl, Union City, GA 30291",5537 union pointe pl union city ga 30291,
12/13/24 11:19,"4065 Bent Oak Ct, Douglasville, GA 30135",4065 bent oak ct douglasville ga 30135,
12/13/24 11:26,"1120 N Val Vista Dr unit 123, Gilbert, AZ 85234",1120 n val vista dr unit 123 gilbert az 85234,
12/13/24 11:27,"185 Orchard Dr, Covington, GA 30014",185 orchard dr covington ga 30014,
12/13/24 11:29,"11569 E Speedway Blvd, Tucson, AZ 85748",11569 e speedway blvd tucson az 85748,
12/13/24 11:40,"3723 N Garrison St, Tampa, FL 33619",3723 n garrison st tampa fl 33619,
12/13/24 12:01,"1347 Peggy Ln NW, Conyers, GA 30012",1347 peggy ln nw conyers ga 30012,
12/13/24 12:21,"4607 W El Caminito Dr, Glendale, AZ 85302",4607 w el caminito dr glendale az 85302,
12/13/24 12:49,"11057 W Tonto Ln, Sun City, AZ 85373",11057 w tonto ln sun city az 85373,
12/13/24 13:21,"7625 E Camelback Rd, Scottsdale, AZ 85251",7625 e camelback rd scottsdale az 85251,
12/13/24 14:02,"7705 E 118th Terrace, Kansas City, MO 64134",7705 e 118th terrace kansas city mo 64134,
12/13/24 14:19,"905 Fairburn Rd NW, Atlanta, GA 30331",905 fairburn rd nw atlanta ga 30331,
12/13/24 15:49,"5136 Huxley Rd, Stone Mountain, GA 30088",5136 huxley rd stone mountain ga 30088,
12/13/24 15:57,"6921 SW 6th St, Pembroke Pines, FL 33023",6921 sw 6th st pembroke pines fl 33023,
12/13/24 16:03,"453 Utoy Cir SW, Atlanta, GA 30331",453 utoy cir sw atlanta ga 30331,
12/13/24 16:25,"1460 Cam Alicante, Green Valley, AZ 85622",1460 cam alicante green valley az 85622,
12/13/24 17:01,"3294 N Dales Crossing Dr, Tucson, AZ 85745",3294 n dales crossing dr tucson az 85745,
12/13/24 18:21,"5795 E Cll Del Ciervo, Tucson, AZ 85750",5795 e cll del ciervo tucson az 85750,
12/13/24 22:01,"22413 N 101st Ave, Peoria, AZ 85383",22413 n 101st ave peoria az 85383,
12/14/24 7:05,"36320 N 16th St, Phoenix, AZ 85086",36320 n 16th st phoenix az 85086,
12/14/24 7:11,"5681 E Canyon Ridge N Dr, Cave Creek, AZ 85331",5681 e canyon ridge n dr cave creek az 85331,
12/14/24 8:27,"138 E Monte Wy, Phoenix, AZ 85042",138 e monte wy phoenix az 85042,
12/14/24 9:27,"26435 N 44th Way, Phoenix, AZ 85050",26435 n 44th way phoenix az 85050,
12/14/24 12:08,"10807 W Cameo Dr, Sun City, AZ 85351",10807 w cameo dr sun city az 85351,
12/14/24 12:47,"11917 E Mariposa Grande Dr, Scottsdale, AZ 85255",11917 e mariposa grande dr scottsdale az 85255,
12/14/24 14:47,"1906 N Evergreen St, Chandler, AZ 85225",1906 n evergreen st chandler az 85225,
12/14/24 16:32,"4211 E Augusta Ave, Chandler, AZ 85249",4211 e augusta ave chandler az 85249,
12/14/24 16:40,"9872 W Black Hill Rd, Peoria, AZ 85383",9872 w black hill rd peoria az 85383,
12/14/24 16:46,"18972 W Woodlands Ave, Buckeye, AZ 85326",18972 w woodlands ave buckeye az 85326,
12/15/24 10:27,"5252 W Posse Dr, Eloy, AZ 85131",5252 w posse dr eloy az 85131,
12/15/24 13:18,"2270 W Silver River Way, Tucson, AZ 85745",2270 w silver river way tucson az 85745,
12/15/24 13:38,"2435 E Mayview Dr, Green Valley, AZ 85614",2435 e mayview dr green valley az 85614,
12/16/24 6:46,"230 Magic Oaks Dr, Spring, TX 77388",230 magic oaks dr spring tx 77388,
12/16/24 8:09,"3124 S 96th St, Mesa, AZ 85212",3124 s 96th st mesa az 85212,
12/16/24 8:12,"15720 W Goldenrod Dr, Surprise, AZ 85374",15720 w goldenrod dr surprise az 85374,
12/16/24 8:31,"925 N College Ave g127, Tempe, AZ 85288",925 n college ave g127 tempe az 85288,
12/16/24 8:34,"237 E Laguna St, Tucson, AZ 85705",237 e laguna st tucson az 85705,
12/16/24 9:04,"3597 Fairlane Dr NW, Atlanta, GA 30331",3597 fairlane dr nw atlanta ga 30331,
12/16/24 9:27,"8926 E Calle Buena Vista, Scottsdale, AZ 85255",8926 e calle buena vista scottsdale az 85255,
12/16/24 9:38,"20434 N 92nd Ln, Peoria, AZ 85382",20434 n 92nd ln peoria az 85382,
12/16/24 9:42,"1351 E Artemis Trail, Queen Creek, AZ 85140",1351 e artemis trail queen creek az 85140,
12/16/24 9:43,"6819 E Avalon Dr 1 2, Scottsdale, AZ 85251",6819 e avalon dr 1 2 scottsdale az 85251,
12/16/24 9:50,"2121 W Sonoran Desert Dr 41, Phoenix, AZ 85085",2121 w sonoran desert dr 41 phoenix az 85085,
12/16/24 9:52,"4442 N ASHBURY CT Winchester - Lot 2 - 2766A, Apache Junction, AZ 85119",4442 n ashbury ct winchester - lot 2 - 2766a apache junction az 85119,
12/16/24 10:03,"4479 N ASHBURY CT Winchester - Lot 5 - 3525D 10' -, Apache Junction, AZ 85119",4479 n ashbury ct winchester - lot 5 - 3525d 10' - apache junction az 85119,
12/16/24 10:53,"7051 N Chimney Rock Pl, Tucson, AZ 85718",7051 n chimney rock pl tucson az 85718,
12/16/24 10:54,"2168 Polar Rock Pl SW, Atlanta, GA 30315",2168 polar rock pl sw atlanta ga 30315,
12/16/24 11:06,"329 Mount Zion Rd, Atlanta, GA 30354",329 mount zion rd atlanta ga 30354,
12/16/24 11:06,"5350 E Deer Valley Dr 4433, Phoenix, AZ 85054",5350 e deer valley dr 4433 phoenix az 85054,
12/16/24 11:15,"1471 Midview Dr, Decatur, GA 30032",1471 midview dr decatur ga 30032,
12/16/24 11:19,"4610 Mossbrook Cir, Alpharetta, GA 30004",4610 mossbrook cir alpharetta ga 30004,
12/16/24 11:28,"669 E Linda Ln, Gilbert, AZ 85234",669 e linda ln gilbert az 85234,
12/16/24 11:31,"30605 N 172nd St, Rio Verde, AZ 85263",30605 n 172nd st rio verde az 85263,
12/16/24 12:17,"1550 Mayflower Ave SW, Atlanta, GA 30311",1550 mayflower ave sw atlanta ga 30311,
12/16/24 12:21,"3315 Westhoff Dr, Grand Prairie, TX 75052",3315 westhoff dr grand prairie tx 75052,
12/16/24 12:31,"260 Wayne Ave, Jonesboro, GA 30236",260 wayne ave jonesboro ga 30236,
12/16/24 12:39,"18203 Humber River Ln, Atascocita, TX 77346",18203 humber river ln atascocita tx 77346,
12/16/24 12:46,"5901 Bluegrass View, Fairburn, GA 30213",5901 bluegrass view fairburn ga 30213,
12/16/24 12:47,"10786 Lazy Doc Ct, Gold Canyon, AZ 85118",10786 lazy doc ct gold canyon az 85118,
12/16/24 13:01,"1351 E Artemis Trail, San Tan Valley, AZ 85140",1351 e artemis trail san tan valley az 85140,
12/16/24 13:12,"2201 W Wickieup Ln, Phoenix, AZ 85027",2201 w wickieup ln phoenix az 85027,
12/16/24 13:15,"451 S Hawes Rd 45, Mesa, AZ 85208",451 s hawes rd 45 mesa az 85208,
12/16/24 13:26,"2950 N Avenida Del Conejo, Tucson, AZ 85749",2950 n avenida del conejo tucson az 85749,
12/16/24 13:29,"1382 Georgia Ave, East Point, GA 30344",1382 georgia ave east point ga 30344,
12/16/24 13:31,"2595 Beal St, Snellville, GA 30078",2595 beal st snellville ga 30078,
12/16/24 13:44,"4110 E Comanche Ave, Tampa, FL 33610",4110 e comanche ave tampa fl 33610,
12/16/24 13:53,"5813 Harvard Ave, Raytown, MO 64133",5813 harvard ave raytown mo 64133,
12/16/24 13:55,"14179 SW 31st St, Miramar, FL 33027",14179 sw 31st st miramar fl 33027,
12/16/24 13:58,"844 N 83rd St, Kansas City, KS 66112",844 n 83rd st kansas city ks 66112,
12/16/24 14:06,"3951 Brookgate Ct, Ellenwood, GA 30294",3951 brookgate ct ellenwood ga 30294,
12/16/24 14:10,"4030 Brandemere Way St, Houston, TX 77066",4030 brandemere way st houston tx 77066,
12/16/24 14:19,"1483 S Nielson St, Gilbert, AZ 85296",1483 s nielson st gilbert az 85296,
12/16/24 14:30,"1710 E Chalk Creek Ct, Oro Valley, AZ 85755",1710 e chalk creek ct oro valley az 85755,
12/16/24 14:31,"5026 Luxford Dr, Douglasville, GA 30135",5026 luxford dr douglasville ga 30135,
12/16/24 14:33,"3229 Kayenta Ct, Orlando, FL 32829",3229 kayenta ct orlando fl 32829,
12/16/24 14:36,"3930 Wedgefield Cir, Decatur, GA 30035",3930 wedgefield cir decatur ga 30035,
12/16/24 14:39,"3034 La Estancia Ln, Houston, TX 77093",3034 la estancia ln houston tx 77093,
12/16/24 14:48,"4557 Greenleaf Cir SW, Atlanta, GA 30331",4557 greenleaf cir sw atlanta ga 30331,
12/16/24 15:22,"10925 W Radcliff Dr, Marana, AZ 85653",10925 w radcliff dr marana az 85653,
12/16/24 15:35,"1353 W Dry Wash Pl, Tucson, AZ 85737",1353 w dry wash pl tucson az 85737,
12/16/24 15:36,"316 W Downing Ct, Jonesboro, GA 30238",316 w downing ct jonesboro ga 30238,
12/16/24 15:43,"4690 Big Valley Ct, Stone Mountain, GA 30083",4690 big valley ct stone mountain ga 30083,
12/16/24 15:46,"19355 SW 88th Ct, Cutler Bay, FL 33157",19355 sw 88th ct cutler bay fl 33157,
12/16/24 15:51,"7230 Rising Brook Dr, Cypress, TX 77433",7230 rising brook dr cypress tx 77433,
12/16/24 16:18,"8197 W Pica Rd, Arizona City, AZ 85123",8197 w pica rd arizona city az 85123,
12/16/24 16:49,"36011 Stoneware Dr, Queen Creek, AZ 85140",36011 stoneware dr queen creek az 85140,
12/16/24 20:23,"7307 N 50th Ave, Glendale, AZ 85301",7307 n 50th ave glendale az 85301,
12/16/24 20:25,"7823 N 60th Ave, Glendale, AZ 85301",7823 n 60th ave glendale az 85301,
12/17/24 6:22,"1360 Lockhaven Cir SW, Atlanta, GA 30311",1360 lockhaven cir sw atlanta ga 30311,
12/17/24 6:47,"2378 Tyler Way, Decatur, GA 30032",2378 tyler way decatur ga 30032,
12/17/24 7:14,"450 Valley Woods Cir SE, Conyers, GA 30094",450 valley woods cir se conyers ga 30094,
12/17/24 7:17,"6203 Settlers Square Ln, Katy, TX 77449",6203 settlers square ln katy tx 77449,
12/17/24 7:36,"603 Willard Ave SW, Atlanta, GA 30310",603 willard ave sw atlanta ga 30310,
12/17/24 8:39,"2580 Cooper Brook Dr, Snellville, GA 30078",2580 cooper brook dr snellville ga 30078,
12/17/24 9:22,"1868 McLain Ln, Decatur, GA 30035",1868 mclain ln decatur ga 30035,
12/17/24 11:03,"445 W Pso Solana, Green Valley, AZ 85614",445 w pso solana green valley az 85614,
12/17/24 11:12,"10051 E Carmel Ave, Mesa, AZ 85208",10051 e carmel ave mesa az 85208,
12/17/24 11:55,"1670 Avon Ave SW, Atlanta, GA 30311",1670 avon ave sw atlanta ga 30311,
12/17/24 11:57,"2443 Gilbert St SW, Atlanta, GA 30331",2443 gilbert st sw atlanta ga 30331,
12/17/24 12:08,"5701 E Glenn St unit 55, Tucson, AZ 85712",5701 e glenn st unit 55 tucson az 85712,
12/17/24 12:29,"3636 N 86th Ln, Phoenix, AZ 85037",3636 n 86th ln phoenix az 85037,
